"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1532","ooh_S",216548.759253222,11816387.1024698,0.0406865745955056,75263.612117642,0.022886043273668,185102.03584253,0.0139645342104261,30850.3393070883,0.0139645342104261,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.346087577825312,0.161964444769392,1,0.945383346562417,NA,NA,0.0526251408819748,NA,NA,0.0526251408819748,0.0140111935024798,0,51963.3168952286,0.000693631545674279,65481090.2533626,1e-04,"1_130_6",1,130,6,909,2,75263.612117642,83770.4323378951,32827.3257561541,1.47740523041871,1.47740523041871,0.67686236613403,0.67686236613403,3,FALSE,1.43756795770103,0.00755659519139864,1.32483226966968,1.55148324329215,0.736110505636873
"1533","print_S",274020.942226716,5472185.66827848,0.0188420105453666,34854.6857852133,0.010598559180546,143032.131744449,0.0107906814090081,23838.6886240748,0.0107906814090081,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.16027364937537,0.125153241544464,1,0.945383346562417,NA,NA,0.0526251408819748,NA,NA,0.0526251408819748,0.0140111935024798,0,51963.3168952286,0.000693631545674279,65481090.2533626,1e-04,"1_130_6",1,130,6,909,2,34854.6857852133,4082.30889684476,438.556596773983,9.56560241060741,9.5656024106074,0.104541246549312,0.104541246549312,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.191291660111035
"1534","facebook_I",49330.5085681904,1225337.92096352,0.00421912402612162,7804.70013352559,0.00237324119807957,23074.2417027505,0.00174077522254709,3845.70695045842,0.00174077522254709,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0358886544090224,0.0201899818597352,1,0.945383346562417,NA,NA,0.0526251408819748,NA,NA,0.0526251408819748,0.0140111935024798,0,51963.3168952286,0.000693631545674279,65481090.2533626,1e-04,"1_130_6",1,130,6,909,2,7804.70013352559,2097.46613141066,42.7990133412482,3.79852291638315,3.79852291638315,0.263260225622694,0.263260225622694,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00370043804918924
"1535","search_clicks_P",87883.4987919254,1802157.57118292,0.00620524850928957,11478.7106444772,0.00349042865661028,247012.924356522,0.0186352376779288,41168.820726087,0.0186352376779288,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0527829990048212,0.216136526873767,1,0.945383346562417,NA,NA,0.0526251408819748,NA,NA,0.0526251408819748,0.0140111935024798,0,51963.3168952286,0.000693631545674279,65481090.2533626,1e-04,"1_130_6",1,130,6,909,2,11478.7106444772,7498.30250121594,1977.96279845585,2.07934860217715,2.07934860217715,0.480919841412337,0.480919841412337,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0340589107162093
"1536","newsletter",278773.455914146,9566038.49141948,0.0329380998853081,60930.1814740094,0.0185275557557217,739585.807513657,0.0557960978849324,123264.301252276,0.0557960978849324,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.945383346562417,NA,NA,0.0526251408819748,NA,NA,0.0526251408819748,0.0140111935024798,0,51963.3168952286,0.000693631545674279,65481090.2533626,1e-04,"1_130_6",1,130,6,909,2,60930.1814740094,34842.1884826965,13365.8678065573,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.369930963471542
"1537","(Intercept)",58743.5898561608,9222743.60741725,0.0317560555950282,58743.5898561608,0.0177647752073236,352461.539136965,0.0265832920856681,58743.5898561608,0.0265832920856681,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1538","trend",0.284358405151167,79629878.559331,0.274184229573699,507196.678721854,0.153382437223487,3009408.91939079,0.226975109128978,501568.153231798,0.226975109128978,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1539","season",0.327597585508271,15837.6963557958,5.45328795183402e-05,100.877046852203,3.05064444528511e-05,646793.617273268,0.0487823542086946,107798.936212211,0.0487823542086947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1540","holiday",0.973937974289961,6778170.28636723,0.0233388199443532,271126.811454689,0.0819920415140552,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1541","competitor_sales_B",0.172267964144343,150984068.540889,0.519873334730024,961681.965228592,0.290824309087257,7447161.14448841,0.561678475324491,1241193.5240814,0.561678475324491,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1542","events",0.971733055634807,1236830.62339284,0.00425869607895297,1236830.62339284,0.374032605904888,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1543","tv_S",682779.853268555,13706626.8592935,0.0471951105974551,87303.355791678,0.0264015953788616,537965.476491875,0.0405743373549528,89660.9127486458,0.0405743373549528,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.412730105879912,0.497472048635279,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,87303.355791678,25011.1616411287,8277.12181098009,5.21711174813803,5.21711174813803,0.191676937024954,0.191676937024954,3,FALSE,5.2655945572629,0.0105325375065933,5.10795694941035,5.42386772934756,0.415685763487962
"1544","ooh_S",211250.438053535,11534218.5282431,0.0397150024352314,73466.3600525036,0.0222171197713439,180570.12837423,0.0136189283978966,30095.021395705,0.0136189283978966,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.347315155163507,0.16697835755269,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,73466.3600525036,84213.7897562027,33270.6831744617,1.44212563744268,1.44212563744268,0.693420860177827,0.693420860177827,3,FALSE,1.43756795770103,0.00755659519139864,1.32483226966968,1.55148324329215,0.73753918738782
"1545","print_S",271413.196778334,5548456.20614582,0.0191046277820455,35340.4853894638,0.0106873921086334,146175.216716425,0.0110248014327275,24362.5361194041,0.0110248014327275,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.167073557990668,0.135172399897903,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,35340.4853894638,4084.40160208873,440.649302017959,9.69892640308657,9.69892640308657,0.103104195087176,0.103104195087176,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.194377226882338
"1546","facebook_I",39712.2266365169,976726.519620131,0.0033630970325631,6221.18802305816,0.00188136283503844,17974.6801312357,0.00135568315693422,2995.78002187262,0.00135568315693422,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0294109151724084,0.0166217003491761,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,6221.18802305816,2106.88006036341,52.2129422939899,3.02783257119705,3.02783257119705,0.330269252505151,0.330269252505151,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00462415815056299
"1547","search_clicks_P",70899.2155592032,1443632.78621414,0.00497076412066276,9195.11328798812,0.002780713963293,198712.896382534,0.0149872890490706,33118.8160637557,0.0149872890490706,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0434702657935044,0.183755493564952,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,9195.11328798812,7501.47312889208,1981.133426132,1.66567888628135,1.66567888628135,0.600355811817075,0.600355811817075,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0336012691909705
"1548","newsletter",267278.096573565,9347531.4533969,0.0321857292304664,59538.4169006172,0.0180051405613655,721538.238539738,0.0544197298605869,120256.373089956,0.0544197298605869,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.94649445445622,NA,NA,0.052087093822724,NA,NA,0.052087093822724,0.0199153683708733,0,42810.8036402934,0.000553844187791597,65481090.2533626,1e-04,"1_131_4",1,131,4,914,2,59538.4169006172,34818.8772778218,13342.5566016827,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.368519779890108
"1549","(Intercept)",81682.238365829,12824111.4234352,0.0441564042821188,81682.238365829,0.0248081085973682,490093.430194974,0.0369681041972862,81682.238365829,0.0369681041972862,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1550","trend",0.283420487750103,79367230.2697341,0.273279870302596,505523.759679835,0.153535071755987,2999482.79467886,0.226253170640426,499913.799113143,0.226253170640426,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1551","season",0.333400840172837,16118.2545446181,5.54989067463675e-05,102.664041685465,3.11805938002212e-05,658251.29658012,0.0496523744672351,109708.54943002,0.0496523744672351,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1552","holiday",0.959616701241473,6678500.66673772,0.0229956342160256,267140.026669509,0.0811343925547154,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1553","competitor_sales_B",0.167363593512629,146685638.271008,0.505072837564311,934303.428477761,0.283761823626348,7235144.71654669,0.545752232706599,1205857.45275778,0.545752232706599,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1554","events",0.963168658828281,1225929.78166499,0.00422116194044955,1225929.78166499,0.372333077113811,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"1555","tv_S",700839.606952193,13799332.7296192,0.0475143185140325,87893.8390421607,0.0266946639516885,544747.391012102,0.0410906922464224,90791.2318353503,0.0410906922464224,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.405067781959109,0.479759950638594,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,87893.8390421607,25446.2596316178,8712.21980146915,5.25239810196986,5.25239810196986,0.190389224233586,0.190389224233586,3,FALSE,5.2655945572629,0.0105325375065933,5.10795694941035,5.42386772934756,0.422632329493829
"1556","ooh_S",212657.897425863,11768301.9726092,0.0405210062871858,74957.337405154,0.0227656563252869,184994.068150579,0.0139542372248283,30832.3446917632,0.0139542372248283,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.345448585875307,0.162924589394468,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,74957.337405154,83681.8288044537,32738.7222227127,1.47139313706519,1.47139313706519,0.679628017019695,0.679628017019695,3,FALSE,1.43756795770103,0.00755659519139864,1.32483226966968,1.55148324329215,0.73709513111308
"1557","print_S",272723.696820441,5521066.43333392,0.0190103184110845,35166.0282377957,0.0106804449157494,146060.360893095,0.0110174393450674,24343.3934821825,0.0110174393450674,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.162066251899209,0.128635607418209,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,35166.0282377957,4089.92347640698,446.171176336206,9.65104796972963,9.65104796972963,0.103615690558837,0.103615690558837,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.198319500347929
"1558","facebook_I",49956.6974657853,1269690.5169676,0.00437184035050873,8087.20074501657,0.00245620294380937,24197.8324863082,0.00182526011896638,4032.97208105137,0.00182526011896638,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0372706950082196,0.0213110720872351,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,8087.20074501657,2127.72267268257,73.055554613157,3.93601507217158,3.93601507217158,0.254064067759852,0.254064067759852,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00922020254725516
"1559","search_clicks_P",83926.8102517998,1708333.33576411,0.0058821898010626,10881.1040494529,0.00330475286082534,235458.591287992,0.0177608129401323,39243.0985479987,0.0177608129401323,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0501466852581552,0.207368780461494,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,10881.1040494529,7477.56044363186,1957.22074087178,1.97109319993705,1.97109319993705,0.507332682204949,0.507332682204949,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0323523345124688
"1560","newsletter",275985.549907365,9560468.01124758,0.0329189194238793,60894.7007085833,0.0184946247606107,738766.251318268,0.0557256761130367,123127.708553045,0.0557256761130367,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.945552164089836,NA,NA,0.0525437470096163,NA,NA,0.0525437470096163,0.0141587909475204,0,49710.7253789668,0.000659227463683205,65481090.2533626,1e-04,"1_132_1",1,132,1,918,1,60894.7007085833,35209.4903397513,13733.1696636122,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.377847769108876
"1561","(Intercept)",40779.9432584799,6402451.09158135,0.0220451311955796,40779.9432584799,0.0122938821545823,244679.65955088,0.0184464901371582,40779.9432584799,0.0184464901371582,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1562","trend",0.28592544632962,80068702.5802749,0.275695202945476,509991.736180095,0.153746616680375,3025993.15820371,0.228130744706654,504332.193033951,0.228130744706654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1563","season",0.323108284352042,15620.6612135749,5.3785576943768e-05,99.4946574113052,2.99945388710363e-05,637930.147387306,0.048093790033776,106321.691231218,0.048093790033776,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1564","holiday",0.984782581774693,6853643.87725366,0.0235986931068489,274145.755090147,0.0826464025438883,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1565","competitor_sales_B",0.175961994208196,154221697.14539,0.531021244542662,982303.803473819,0.296133987322161,7606854.42985773,0.573483572245979,1267809.07164296,0.573483572245979,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1566","events",0.977907419923519,1244689.41011207,0.00428575571311267,1244689.41011207,0.37523507156407,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1567","tv_S",685375.446874203,13666826.2685891,0.047058067888157,87049.8488445165,0.0262428168790096,537705.36072098,0.0405378062542795,89617.5601201634,0.0405378062542795,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.42059605098002,0.513976996270692,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,87049.8488445165,25042.8531569106,8308.81332676193,5.20196257019088,5.20196257019088,0.192235139431868,0.192235139431868,1,FALSE,5.16667613474726,0.0096073644509978,5.03026090099756,5.30329917765507,0.418572452145146
"1568","ooh_S",204531.620436595,11237289.1402751,0.0386926053532475,71575.0900654463,0.0215776593138157,175941.610400915,0.0132643031583969,29323.6017334858,0.0132643031583969,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.345827139617857,0.168177494662947,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,71575.0900654463,83383.5373426637,32440.4307609227,1.40500049698776,1.40500049698776,0.711743520478423,0.711743520478423,1,FALSE,1.38794198300393,0.00751761230041303,1.28084038813334,1.49448856579468,0.734851066494706
"1569","print_S",272426.349815209,5525196.74753632,0.0190245400454505,35192.3359715689,0.0106093926721924,142535.158289926,0.0107457783635123,23755.8597149877,0.0107457783635123,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.170037716674753,0.136245233677034,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,35192.3359715689,4089.19496115454,445.442661083765,9.65826792641349,9.65826792641349,0.103538233523756,0.103538233523756,1,FALSE,9.71581836801973,0.0162556996807877,9.48547173765404,9.94745361097033,0.188268326974415
"1570","facebook_I",31887.2646093288,734867.997925972,0.0025303217773913,4680.68788487881,0.00141108154306015,12643.5129689481,0.000953199124556714,2107.25216149136,0.000953199124556713,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0226155342758422,0.012085568217836,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,4680.68788487881,2119.37512819776,64.7080101283427,2.27807601713937,2.27807601713937,0.438966914394596,0.438966914394596,1,FALSE,2.18398211270647,0.107670826012198,0.649984976134883,3.70995599426433,0.0053108613010223
"1571","search_clicks_P",60787.7473785522,1329767.98604334,0.0045787010775535,8469.85978371555,0.00255339879672791,177340.556928648,0.0133697702551453,29556.7594881079,0.0133697702551453,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.040923558451528,0.169514707171491,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,8469.85978371555,7449.67476899483,1929.33506623474,1.53430046695872,1.53430046695872,0.65176282060462,0.65176282060462,1,FALSE,1.30091572940777,0.0653749852193927,0.368793845882904,2.22673036862603,0.0349526556533899
"1572","newsletter",261732.416314729,9123968.76047174,0.0314159507775778,58114.4507036417,0.0175196959912466,702669.923404825,0.0529745457205422,117111.653900804,0.0529745457205422,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.947027061509725,NA,NA,0.0518272017259125,NA,NA,0.0518272017259125,0.0254710889246575,0,37866.2506877839,0.000478325477914873,65481090.2533626,1e-04,"1_132_7",1,132,7,924,1,58114.4507036417,34746.7102705006,13270.3895943615,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.368930834229374
"1573","(Intercept)",4419.11632946949,693801.263726709,0.00238891944096624,4419.11632946949,0.00132751566144564,26514.6979768169,0.0019984855725802,4419.11632946949,0.0019984855725802,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1574","trend",0.294735216566827,82535733.346436,0.284189764813362,525705.307939083,0.157923434814402,3119228.31724724,0.235104800931645,519871.386207873,0.235104800931645,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1575","season",0.315799655116272,15267.3257320764,5.25689605363534e-05,97.2441129431619,2.921242015164e-05,623500.325710268,0.0469949311329329,103916.720951711,0.0469949311329329,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1576","holiday",0.996797356712783,6937261.30734938,0.0238866074056588,277490.452293975,0.0833589554692959,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1577","competitor_sales_B",0.180978313662131,158618244.837921,0.546159582860767,1010307.29196128,0.303499309128244,7823710.41646696,0.589694531124798,1303951.73607783,0.589694531124798,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"1578","events",0.984990036137335,1253704.22809752,0.00431679583233431,1253704.22809752,0.376616471153152,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947614769776534,NA,NA,0.0515389014135449,NA,NA,0.0515389014135449,0.0345457313489957,0,32020.0666842829,0.000389036056224636,65481090.2533626,1e-04,"1_134_2",1,134,2,933,2,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
